horodatage,est_weekend,est_ferie,id_train,passagers_train,condition_meteo,demande_taxi,demande_bus,temps_attente_moyen,niveau_congestion,flux_direction,code_flux_direction,code_meteo
2024-02-20 05:15:00,0,0,,0,Nuageux,9.1,2.3,2.1,0.2,sortant,0,1
2024-02-20 05:30:00,0,0,,0,Nuageux,7.2,1.8,2.1,0.2,sortant,0,1
2024-02-20 05:45:00,0,0,,0,Nuageux,8.4,2.1,2.1,0.2,sortant,0,1
2024-02-20 06:00:00,0,0,TR1550,488,Nuageux,138.0,331.3,30.8,9.4,sortant,0,1
2024-02-20 06:15:00,0,0,,0,Nuageux,111.0,280.3,23.9,7.8,neutre,1,1
2024-02-20 06:30:00,0,0,,0,Nuageux,72.8,183.1,13.6,5.1,neutre,1,1
2024-02-20 06:45:00,0,0,,0,Nuageux,37.8,88.5,6.0,2.5,neutre,1,1
2024-02-20 07:00:00,0,0,,0,Nuageux,11.3,26.3,2.6,0.8,sortant,0,1
2024-02-20 07:15:00,0,0,,0,Nuageux,15.5,36.1,3.0,1.0,sortant,0,1
2024-02-20 07:30:00,0,0,,0,Nuageux,16.8,39.3,3.2,1.1,sortant,0,1
2024-02-20 07:45:00,0,0,,0,Nuageux,14.8,34.5,3.0,1.0,sortant,0,1
2024-02-20 08:00:00,0,0,TR1551,637,Nuageux,196.6,464.3,33.6,10.0,sortant,0,1
2024-02-20 08:15:00,0,0,,0,Nuageux,142.3,350.7,33.0,9.9,neutre,1,1
2024-02-20 08:30:00,0,0,TR1552,828,Nuageux,368.4,789.0,33.6,10.0,sortant,0,1
2024-02-20 08:45:00,0,0,,0,Nuageux,218.7,565.1,33.6,10.0,neutre,1,1
2024-02-20 09:00:00,0,0,,0,Nuageux,118.7,314.3,27.5,8.7,neutre,1,1
2024-02-20 09:15:00,0,0,,0,Nuageux,56.9,156.2,10.8,4.3,neutre,1,1
2024-02-20 09:30:00,0,0,,0,Nuageux,15.3,35.7,3.0,1.0,sortant,0,1
2024-02-20 09:45:00,0,0,,0,Nuageux,17.6,41.0,3.3,1.2,sortant,0,1
2024-02-20 10:00:00,0,0,TR1553,384,Nuageux,119.9,278.1,24.5,8.0,sortant,0,1
2024-02-20 10:15:00,0,0,,0,Nuageux,77.3,189.5,14.3,5.3,neutre,1,1
2024-02-20 10:30:00,0,0,,0,Nuageux,58.3,136.6,9.7,3.9,neutre,1,1
2024-02-20 10:45:00,0,0,,0,Nuageux,29.8,68.9,4.8,2.0,neutre,1,1
2024-02-20 11:00:00,0,0,,0,Nuageux,10.0,23.2,2.5,0.7,neutre,1,1
2024-02-20 11:15:00,0,0,,0,Nuageux,7.0,16.3,2.3,0.5,neutre,1,1
2024-02-20 11:30:00,0,0,,0,Nuageux,8.5,19.9,2.4,0.6,neutre,1,1
2024-02-20 11:45:00,0,0,,0,Nuageux,8.7,20.4,2.4,0.6,neutre,1,1
2024-02-20 12:00:00,0,0,TR1554,392,Nuageux,116.7,206.7,18.4,6.5,neutre,1,1
2024-02-20 12:15:00,0,0,,0,Nuageux,91.8,170.7,14.0,5.3,neutre,1,1
2024-02-20 12:30:00,0,0,,0,Nuageux,57.6,111.3,8.2,3.4,neutre,1,1
2024-02-20 12:45:00,0,0,,0,Nuageux,27.1,63.1,4.4,1.8,neutre,1,1
2024-02-20 13:00:00,0,0,,0,Nuageux,9.3,21.7,2.5,0.6,neutre,1,1
2024-02-20 13:15:00,0,0,,0,Nuageux,8.9,20.9,2.5,0.6,neutre,1,1
2024-02-20 13:30:00,0,0,,0,Nuageux,8.5,19.9,2.4,0.6,neutre,1,1
2024-02-20 13:45:00,0,0,,0,Nuageux,8.5,19.8,2.4,0.6,neutre,1,1
2024-02-20 14:00:00,0,0,TR1555,320,Nuageux,99.8,199.8,16.7,6.0,neutre,1,1
2024-02-20 14:15:00,0,0,,0,Nuageux,71.2,131.5,10.2,4.1,neutre,1,1
2024-02-20 14:30:00,0,0,,0,Nuageux,53.0,98.0,7.3,3.0,neutre,1,1
2024-02-20 14:45:00,0,0,,0,Nuageux,24.2,47.1,3.7,1.4,neutre,1,1
2024-02-20 15:00:00,0,0,,0,Nuageux,7.7,18.0,2.4,0.5,entrant,2,1
2024-02-20 15:15:00,0,0,,0,Nuageux,8.1,18.9,2.4,0.5,entrant,2,1
2024-02-20 15:30:00,0,0,,0,Nuageux,9.8,22.8,2.5,0.7,entrant,2,1
2024-02-20 15:45:00,0,0,,0,Nuageux,8.1,18.8,2.4,0.5,entrant,2,1
2024-02-20 16:00:00,0,0,TR1556,487,Nuageux,144.3,308.9,29.3,9.1,entrant,2,1
2024-02-20 16:15:00,0,0,,0,Nuageux,114.2,225.1,19.7,6.8,neutre,1,1
2024-02-20 16:30:00,0,0,,0,Nuageux,83.5,148.5,12.0,4.6,neutre,1,1
2024-02-20 16:45:00,0,0,,0,Nuageux,41.1,78.0,5.7,2.4,neutre,1,1
2024-02-20 17:00:00,0,0,,0,Nuageux,13.8,32.2,2.9,0.9,entrant,2,1
2024-02-20 17:15:00,0,0,,0,Nuageux,12.8,29.9,2.8,0.9,entrant,2,1
2024-02-20 17:30:00,0,0,,0,Nuageux,15.6,36.3,3.1,1.0,entrant,2,1
2024-02-20 17:45:00,0,0,,0,Nuageux,16.4,38.4,3.1,1.1,entrant,2,1
2024-02-20 18:00:00,0,0,TR1557,652,Nuageux,206.6,394.4,33.6,10.0,entrant,2,1
2024-02-20 18:15:00,0,0,,0,Nuageux,159.6,266.4,26.9,8.5,neutre,1,1
2024-02-20 18:30:00,0,0,TR1558,781,Nuageux,344.0,714.6,33.6,10.0,entrant,2,1
2024-02-20 18:45:00,0,0,,0,Nuageux,252.6,486.5,33.6,10.0,neutre,1,1
2024-02-20 19:00:00,0,0,,0,Nuageux,126.3,228.1,20.9,7.1,neutre,1,1
2024-02-20 19:15:00,0,0,,0,Nuageux,60.5,121.7,9.0,3.6,neutre,1,1
2024-02-20 19:30:00,0,0,,0,Nuageux,16.7,39.1,3.2,1.1,entrant,2,1
2024-02-20 19:45:00,0,0,,0,Nuageux,14.4,33.6,2.9,1.0,entrant,2,1
2024-02-20 20:00:00,0,0,TR1559,319,Nuageux,108.0,180.7,15.9,5.8,entrant,2,1
2024-02-20 20:15:00,0,0,,0,Nuageux,70.4,146.5,11.0,4.3,neutre,1,1
2024-02-20 20:30:00,0,0,,0,Nuageux,54.0,91.0,6.9,2.9,neutre,1,1
2024-02-20 20:45:00,0,0,,0,Nuageux,24.8,49.4,3.8,1.5,neutre,1,1
2024-02-20 21:00:00,0,0,,0,Nuageux,8.9,20.9,2.5,0.6,neutre,1,1
2024-02-20 21:15:00,0,0,,0,Nuageux,9.0,21.1,2.5,0.6,neutre,1,1
2024-02-20 21:30:00,0,0,,0,Nuageux,8.6,20.1,2.4,0.6,neutre,1,1
2024-02-20 21:45:00,0,0,,0,Nuageux,9.3,21.7,2.5,0.6,neutre,1,1
2024-02-20 22:00:00,0,0,TR1560,387,Nuageux,126.9,226.5,20.8,7.1,neutre,1,1
2024-02-20 22:15:00,0,0,,0,Nuageux,83.2,176.8,13.9,5.2,neutre,1,1
2024-02-20 22:30:00,0,0,,0,Nuageux,59.9,114.0,8.5,3.5,neutre,1,1
2024-02-20 22:45:00,0,0,,0,Nuageux,32.0,60.7,4.5,1.9,neutre,1,1
2024-02-20 23:00:00,0,0,,0,Nuageux,8.9,2.2,2.1,0.2,neutre,1,1
2024-02-20 23:15:00,0,0,,0,Nuageux,8.8,2.2,2.1,0.2,neutre,1,1
2024-02-20 23:30:00,0,0,,0,Nuageux,7.9,2.0,2.1,0.2,neutre,1,1
2024-02-20 23:45:00,0,0,,0,Nuageux,7.6,1.9,2.1,0.2,neutre,1,1
2024-02-21 00:00:00,0,0,,0,Pluvieux,7.1,1.8,2.1,0.2,neutre,1,2
2024-02-21 00:15:00,0,0,,0,Pluvieux,6.6,1.7,2.1,0.2,neutre,1,2
2024-02-21 00:30:00,0,0,,0,Pluvieux,8.4,2.1,2.1,0.2,neutre,1,2
2024-02-21 00:45:00,0,0,,0,Pluvieux,8.0,2.0,2.1,0.2,neutre,1,2
2024-02-21 01:00:00,0,0,,0,Pluvieux,8.0,2.0,2.1,0.2,neutre,1,2
2024-02-21 01:15:00,0,0,,0,Pluvieux,10.0,2.5,2.1,0.2,neutre,1,2
2024-02-21 01:30:00,0,0,,0,Pluvieux,9.3,2.3,2.1,0.2,neutre,1,2
2024-02-21 01:45:00,0,0,,0,Pluvieux,8.0,2.0,2.1,0.2,neutre,1,2
2024-02-21 02:00:00,0,0,,0,Pluvieux,8.2,2.0,2.1,0.2,neutre,1,2
2024-02-21 02:15:00,0,0,,0,Pluvieux,7.1,1.8,2.1,0.2,neutre,1,2
2024-02-21 02:30:00,0,0,,0,Pluvieux,8.5,2.1,2.1,0.2,neutre,1,2
2024-02-21 02:45:00,0,0,,0,Pluvieux,8.2,2.0,2.1,0.2,neutre,1,2
2024-02-21 03:00:00,0,0,,0,Pluvieux,7.3,1.8,2.1,0.2,neutre,1,2
2024-02-21 03:15:00,0,0,,0,Pluvieux,8.2,2.0,2.1,0.2,neutre,1,2
2024-02-21 03:30:00,0,0,,0,Pluvieux,8.8,2.2,2.1,0.2,neutre,1,2
2024-02-21 03:45:00,0,0,,0,Pluvieux,9.7,2.4,2.1,0.2,neutre,1,2
2024-02-21 04:00:00,0,0,,0,Pluvieux,6.8,1.7,2.1,0.2,neutre,1,2
2024-02-21 04:15:00,0,0,,0,Pluvieux,7.1,1.8,2.1,0.2,neutre,1,2
2024-02-21 04:30:00,0,0,,0,Pluvieux,7.9,2.0,2.1,0.2,neutre,1,2
2024-02-21 04:45:00,0,0,,0,Pluvieux,8.2,2.0,2.1,0.2,neutre,1,2
2024-02-21 05:00:00,0,0,,0,Pluvieux,9.3,2.3,2.1,0.2,sortant,0,2
2024-02-21 05:15:00,0,0,,0,Pluvieux,9.0,2.2,2.1,0.2,sortant,0,2
2024-02-21 05:30:00,0,0,,0,Pluvieux,6.3,1.6,2.1,0.2,sortant,0,2
2024-02-21 05:45:00,0,0,,0,Pluvieux,7.7,1.9,2.1,0.2,sortant,0,2
2024-02-21 06:00:00,0,0,TR1561,679,Pluvieux,259.8,405.0,40.3,10.0,sortant,0,2
2024-02-21 06:15:00,0,0,,0,Pluvieux,211.7,349.7,40.3,10.0,neutre,1,2
2024-02-21 06:30:00,0,0,,0,Pluvieux,130.4,223.9,32.1,8.5,neutre,1,2
2024-02-21 06:45:00,0,0,,0,Pluvieux,65.7,112.9,13.0,4.3,neutre,1,2
2024-02-21 07:00:00,0,0,,0,Pluvieux,12.7,29.7,2.8,0.8,sortant,0,2
2024-02-21 07:15:00,0,0,,0,Pluvieux,13.0,30.4,2.8,0.9,sortant,0,2
2024-02-21 07:30:00,0,0,,0,Pluvieux,15.9,37.0,3.1,1.1,sortant,0,2
2024-02-21 07:45:00,0,0,,0,Pluvieux,15.2,35.5,3.0,1.0,sortant,0,2
2024-02-21 08:00:00,0,0,TR1562,785,Pluvieux,290.5,479.0,40.3,10.0,sortant,0,2
2024-02-21 08:15:00,0,0,,0,Pluvieux,238.9,399.4,40.3,10.0,neutre,1,2
2024-02-21 08:30:00,0,0,TR1563,613,Pluvieux,389.1,640.6,40.3,10.0,sortant,0,2
2024-02-21 08:45:00,0,0,,0,Pluvieux,247.1,423.4,40.3,10.0,neutre,1,2
2024-02-21 09:00:00,0,0,,0,Pluvieux,120.1,202.2,28.2,7.7,neutre,1,2
2024-02-21 09:15:00,0,0,,0,Pluvieux,60.2,109.9,12.3,4.1,neutre,1,2
2024-02-21 09:30:00,0,0,,0,Pluvieux,17.5,40.8,3.3,1.2,sortant,0,2
2024-02-21 09:45:00,0,0,,0,Pluvieux,12.9,30.1,2.8,0.9,sortant,0,2
2024-02-21 10:00:00,0,0,TR1564,475,Pluvieux,196.0,308.4,40.3,10.0,sortant,0,2
2024-02-21 10:15:00,0,0,,0,Pluvieux,139.8,251.2,36.9,9.4,neutre,1,2
2024-02-21 10:30:00,0,0,,0,Pluvieux,96.6,144.4,19.1,5.8,neutre,1,2
2024-02-21 10:45:00,0,0,,0,Pluvieux,48.5,81.7,9.0,3.1,neutre,1,2
2024-02-21 11:00:00,0,0,,0,Pluvieux,9.0,20.9,2.5,0.6,neutre,1,2
2024-02-21 11:15:00,0,0,,0,Pluvieux,8.5,19.9,2.4,0.6,neutre,1,2
2024-02-21 11:30:00,0,0,,0,Pluvieux,10.4,24.3,2.6,0.7,neutre,1,2
2024-02-21 11:45:00,0,0,,0,Pluvieux,8.2,19.1,2.4,0.5,neutre,1,2
2024-02-21 12:00:00,0,0,TR1565,320,Pluvieux,134.9,169.3,26.1,7.3,neutre,1,2
2024-02-21 12:15:00,0,0,,0,Pluvieux,91.4,123.5,16.5,5.2,neutre,1,2
2024-02-21 12:30:00,0,0,,0,Pluvieux,63.4,89.6,10.8,3.7,neutre,1,2
2024-02-21 12:45:00,0,0,,0,Pluvieux,30.4,42.9,5.2,1.8,neutre,1,2
2024-02-21 13:00:00,0,0,,0,Pluvieux,9.2,21.5,2.5,0.6,neutre,1,2
2024-02-21 13:15:00,0,0,,0,Pluvieux,7.7,18.1,2.4,0.5,neutre,1,2
2024-02-21 13:30:00,0,0,,0,Pluvieux,10.3,24.0,2.6,0.7,neutre,1,2
2024-02-21 13:45:00,0,0,,0,Pluvieux,10.7,24.9,2.6,0.7,neutre,1,2
2024-02-21 14:00:00,0,0,TR1566,164,Pluvieux,57.4,95.2,10.8,3.7,neutre,1,2
2024-02-21 14:15:00,0,0,,0,Pluvieux,44.2,67.7,7.7,2.7,neutre,1,2
2024-02-21 14:30:00,0,0,,0,Pluvieux,32.4,44.4,5.4,1.8,neutre,1,2
2024-02-21 14:45:00,0,0,,0,Pluvieux,16.0,21.0,3.4,0.9,neutre,1,2
2024-02-21 15:00:00,0,0,,0,Pluvieux,8.4,19.5,2.4,0.6,entrant,2,2
2024-02-21 15:15:00,0,0,,0,Pluvieux,8.3,19.3,2.4,0.6,entrant,2,2
2024-02-21 15:30:00,0,0,,0,Pluvieux,9.2,21.6,2.5,0.6,entrant,2,2
2024-02-21 15:45:00,0,0,,0,Pluvieux,8.3,19.3,2.4,0.6,entrant,2,2
2024-02-21 16:00:00,0,0,TR1567,431,Pluvieux,181.9,244.0,40.3,10.0,entrant,2,2
2024-02-21 16:15:00,0,0,,0,Pluvieux,147.4,170.9,27.7,7.6,neutre,1,2
2024-02-21 16:30:00,0,0,,0,Pluvieux,85.2,111.8,14.7,4.7,neutre,1,2
2024-02-21 16:45:00,0,0,,0,Pluvieux,50.5,56.1,7.3,2.6,neutre,1,2
2024-02-21 17:00:00,0,0,,0,Pluvieux,16.7,39.0,3.2,1.1,entrant,2,2
2024-02-21 17:15:00,0,0,,0,Pluvieux,15.7,36.6,3.1,1.0,entrant,2,2
2024-02-21 17:30:00,0,0,,0,Pluvieux,16.9,39.4,3.2,1.1,entrant,2,2
2024-02-21 17:45:00,0,0,,0,Pluvieux,13.4,31.2,2.8,0.9,entrant,2,2
2024-02-21 18:00:00,0,0,TR1568,428,Pluvieux,182.7,247.5,40.3,10.0,entrant,2,2
2024-02-21 18:15:00,0,0,,0,Pluvieux,134.1,171.9,26.3,7.3,neutre,1,2
2024-02-21 18:30:00,0,0,TR1569,665,Pluvieux,376.7,468.6,40.3,10.0,entrant,2,2
2024-02-21 18:45:00,0,0,,0,Pluvieux,261.1,315.5,40.3,10.0,neutre,1,2
2024-02-21 19:00:00,0,0,,0,Pluvieux,146.0,207.8,32.1,8.5,neutre,1,2
2024-02-21 19:15:00,0,0,,0,Pluvieux,75.3,89.3,11.8,3.9,neutre,1,2
2024-02-21 19:30:00,0,0,,0,Pluvieux,12.9,30.2,2.8,0.9,entrant,2,2
2024-02-21 19:45:00,0,0,,0,Pluvieux,15.5,36.3,3.1,1.0,entrant,2,2
2024-02-21 20:00:00,0,0,TR1570,361,Pluvieux,163.0,185.9,31.5,8.4,entrant,2,2
2024-02-21 20:15:00,0,0,,0,Pluvieux,111.7,145.6,20.8,6.2,neutre,1,2
2024-02-21 20:30:00,0,0,,0,Pluvieux,77.8,91.2,12.2,4.1,neutre,1,2
2024-02-21 20:45:00,0,0,,0,Pluvieux,38.1,48.4,6.0,2.1,neutre,1,2
2024-02-21 21:00:00,0,0,,0,Pluvieux,10.5,24.5,2.6,0.7,neutre,1,2
2024-02-21 21:15:00,0,0,,0,Pluvieux,8.2,19.0,2.4,0.5,neutre,1,2
2024-02-21 21:30:00,0,0,,0,Pluvieux,9.4,22.0,2.5,0.6,neutre,1,2
2024-02-21 21:45:00,0,0,,0,Pluvieux,8.4,19.6,2.4,0.6,neutre,1,2
2024-02-21 22:00:00,0,0,TR1571,520,Pluvieux,218.4,262.6,40.3,10.0,neutre,1,2
2024-02-21 22:15:00,0,0,,0,Pluvieux,141.6,212.5,32.1,8.5,neutre,1,2
2024-02-21 22:30:00,0,0,,0,Pluvieux,107.2,144.3,20.2,6.0,neutre,1,2
2024-02-21 22:45:00,0,0,,0,Pluvieux,51.5,69.2,8.3,2.9,neutre,1,2
2024-02-21 23:00:00,0,0,,0,Pluvieux,8.8,2.2,2.1,0.2,neutre,1,2
2024-02-21 23:15:00,0,0,,0,Pluvieux,7.3,1.8,2.1,0.2,neutre,1,2
2024-02-21 23:30:00,0,0,,0,Pluvieux,8.2,2.1,2.1,0.2,neutre,1,2
2024-02-21 23:45:00,0,0,,0,Pluvieux,8.9,2.2,2.1,0.2,neutre,1,2
2024-02-22 00:00:00,0,0,,0,Nuageux,6.9,1.7,2.1,0.2,neutre,1,1
2024-02-22 00:15:00,0,0,,0,Nuageux,8.5,2.1,2.1,0.2,neutre,1,1
2024-02-22 00:30:00,0,0,,0,Nuageux,7.7,1.9,2.1,0.2,neutre,1,1
2024-02-22 00:45:00,0,0,,0,Nuageux,8.7,2.2,2.1,0.2,neutre,1,1
2024-02-22 01:00:00,0,0,,0,Nuageux,8.3,2.1,2.1,0.2,neutre,1,1
2024-02-22 01:15:00,0,0,,0,Nuageux,7.7,1.9,2.1,0.2,neutre,1,1
2024-02-22 01:30:00,0,0,,0,Nuageux,7.9,2.0,2.1,0.2,neutre,1,1
2024-02-22 01:45:00,0,0,,0,Nuageux,6.5,1.6,2.1,0.2,neutre,1,1
2024-02-22 02:00:00,0,0,,0,Nuageux,8.7,2.2,2.1,0.2,neutre,1,1
2024-02-22 02:15:00,0,0,,0,Nuageux,9.5,2.4,2.1,0.2,neutre,1,1
2024-02-22 02:30:00,0,0,,0,Nuageux,7.6,1.9,2.1,0.2,neutre,1,1
2024-02-22 02:45:00,0,0,,0,Nuageux,8.0,2.0,2.1,0.2,neutre,1,1
2024-02-22 03:00:00,0,0,,0,Nuageux,9.3,2.3,2.1,0.2,neutre,1,1
2024-02-22 03:15:00,0,0,,0,Nuageux,6.6,1.6,2.1,0.2,neutre,1,1
2024-02-22 03:30:00,0,0,,0,Nuageux,8.4,2.1,2.1,0.2,neutre,1,1
2024-02-22 03:45:00,0,0,,0,Nuageux,9.3,2.3,2.1,0.2,neutre,1,1
2024-02-22 04:00:00,0,0,,0,Nuageux,7.5,1.9,2.1,0.2,neutre,1,1
2024-02-22 04:15:00,0,0,,0,Nuageux,7.6,1.9,2.1,0.2,neutre,1,1
2024-02-22 04:30:00,0,0,,0,Nuageux,9.1,2.3,2.1,0.2,neutre,1,1
2024-02-22 04:45:00,0,0,,0,Nuageux,7.1,1.8,2.1,0.2,neutre,1,1
2024-02-22 05:00:00,0,0,,0,Nuageux,8.7,2.2,2.1,0.2,sortant,0,1
2024-02-22 05:15:00,0,0,,0,Nuageux,8.3,2.1,2.1,0.2,sortant,0,1
2024-02-22 05:30:00,0,0,,0,Nuageux,8.9,2.2,2.1,0.2,sortant,0,1
2024-02-22 05:45:00,0,0,,0,Nuageux,7.9,2.0,2.1,0.2,sortant,0,1
2024-02-22 06:00:00,0,0,TR1572,511,Nuageux,158.5,383.1,33.6,10.0,sortant,0,1
2024-02-22 06:15:00,0,0,,0,Nuageux,113.5,262.9,22.7,7.5,neutre,1,1
2024-02-22 06:30:00,0,0,,0,Nuageux,73.0,192.0,14.2,5.3,neutre,1,1
2024-02-22 06:45:00,0,0,,0,Nuageux,35.4,99.7,6.4,2.7,neutre,1,1
2024-02-22 07:00:00,0,0,,0,Nuageux,17.3,40.4,3.2,1.2,sortant,0,1
2024-02-22 07:15:00,0,0,,0,Nuageux,14.4,33.7,2.9,1.0,sortant,0,1
2024-02-22 07:30:00,0,0,,0,Nuageux,12.8,29.8,2.8,0.9,sortant,0,1
2024-02-22 07:45:00,0,0,,0,Nuageux,12.7,29.6,2.8,0.8,sortant,0,1
2024-02-22 08:00:00,0,0,TR1573,628,Nuageux,184.1,459.2,33.6,10.0,sortant,0,1
2024-02-22 08:15:00,0,0,,0,Nuageux,146.3,327.5,31.2,9.5,neutre,1,1
2024-02-22 08:30:00,0,0,TR1574,779,Nuageux,314.3,822.4,33.6,10.0,sortant,0,1
2024-02-22 08:45:00,0,0,,0,Nuageux,223.9,511.0,33.6,10.0,neutre,1,1
2024-02-22 09:00:00,0,0,,0,Nuageux,121.9,270.1,24.0,7.8,neutre,1,1
2024-02-22 09:15:00,0,0,,0,Nuageux,52.7,145.1,9.9,4.0,neutre,1,1
2024-02-22 09:30:00,0,0,,0,Nuageux,13.4,31.2,2.8,0.9,sortant,0,1
2024-02-22 09:45:00,0,0,,0,Nuageux,16.0,37.4,3.1,1.1,sortant,0,1
2024-02-22 10:00:00,0,0,TR1575,147,Nuageux,47.7,108.8,7.5,3.1,sortant,0,1
2024-02-22 10:15:00,0,0,,0,Nuageux,30.0,79.3,5.2,2.2,neutre,1,1
2024-02-22 10:30:00,0,0,,0,Nuageux,21.7,53.9,3.9,1.5,neutre,1,1
2024-02-22 10:45:00,0,0,,0,Nuageux,10.6,26.0,2.6,0.7,neutre,1,1
2024-02-22 11:00:00,0,0,,0,Nuageux,8.3,19.4,2.4,0.6,neutre,1,1
2024-02-22 11:15:00,0,0,,0,Nuageux,9.0,21.0,2.5,0.6,neutre,1,1
2024-02-22 11:30:00,0,0,,0,Nuageux,9.1,21.2,2.5,0.6,neutre,1,1
2024-02-22 11:45:00,0,0,,0,Nuageux,8.3,19.4,2.4,0.6,neutre,1,1
2024-02-22 12:00:00,0,0,TR1576,382,Nuageux,106.5,231.7,19.6,6.8,neutre,1,1
2024-02-22 12:15:00,0,0,,0,Nuageux,80.0,175.7,13.6,5.1,neutre,1,1
2024-02-22 12:30:00,0,0,,0,Nuageux,55.1,96.6,7.3,3.0,neutre,1,1
2024-02-22 12:45:00,0,0,,0,Nuageux,29.8,58.7,4.4,1.8,neutre,1,1
2024-02-22 13:00:00,0,0,,0,Nuageux,9.1,21.3,2.5,0.6,neutre,1,1
2024-02-22 13:15:00,0,0,,0,Nuageux,9.8,23.0,2.5,0.7,neutre,1,1
2024-02-22 13:30:00,0,0,,0,Nuageux,9.0,21.1,2.5,0.6,neutre,1,1
2024-02-22 13:45:00,0,0,,0,Nuageux,9.8,22.9,2.5,0.7,neutre,1,1
2024-02-22 14:00:00,0,0,TR1577,434,Nuageux,139.0,233.2,22.3,7.4,neutre,1,1
2024-02-22 14:15:00,0,0,,0,Nuageux,94.5,196.6,16.0,5.8,neutre,1,1
2024-02-22 14:30:00,0,0,,0,Nuageux,67.0,120.7,9.3,3.8,neutre,1,1
2024-02-22 14:45:00,0,0,,0,Nuageux,33.3,63.2,4.7,1.9,neutre,1,1
2024-02-22 15:00:00,0,0,,0,Nuageux,8.7,20.2,2.4,0.6,entrant,2,1
2024-02-22 15:15:00,0,0,,0,Nuageux,9.2,21.6,2.5,0.6,entrant,2,1
2024-02-22 15:30:00,0,0,,0,Nuageux,9.1,21.2,2.5,0.6,entrant,2,1
2024-02-22 15:45:00,0,0,,0,Nuageux,10.0,23.3,2.5,0.7,entrant,2,1
2024-02-22 16:00:00,0,0,TR1578,380,Nuageux,113.8,219.4,19.2,6.7,entrant,2,1
2024-02-22 16:15:00,0,0,,0,Nuageux,96.5,155.5,13.3,5.0,neutre,1,1
2024-02-22 16:30:00,0,0,,0,Nuageux,64.7,115.6,8.8,3.6,neutre,1,1
2024-02-22 16:45:00,0,0,,0,Nuageux,31.0,52.3,4.2,1.7,neutre,1,1
2024-02-22 17:00:00,0,0,,0,Nuageux,15.6,36.5,3.1,1.0,entrant,2,1
2024-02-22 17:15:00,0,0,,0,Nuageux,14.0,32.8,2.9,0.9,entrant,2,1
2024-02-22 17:30:00,0,0,,0,Nuageux,15.7,36.7,3.1,1.0,entrant,2,1
2024-02-22 17:45:00,0,0,,0,Nuageux,13.6,31.7,2.9,0.9,entrant,2,1
2024-02-22 18:00:00,0,0,TR1579,898,Nuageux,273.3,528.1,33.6,10.0,entrant,2,1
2024-02-22 18:15:00,0,0,,0,Nuageux,209.8,397.4,33.6,10.0,neutre,1,1
2024-02-22 18:30:00,0,0,TR1580,772,Nuageux,422.6,758.9,33.6,10.0,entrant,2,1
2024-02-22 18:45:00,0,0,,0,Nuageux,268.1,482.5,33.6,10.0,neutre,1,1
2024-02-22 19:00:00,0,0,,0,Nuageux,128.8,248.1,22.7,7.5,neutre,1,1
2024-02-22 19:15:00,0,0,,0,Nuageux,65.2,124.6,9.4,3.8,neutre,1,1
2024-02-22 19:30:00,0,0,,0,Nuageux,15.6,36.4,3.1,1.0,entrant,2,1
2024-02-22 19:45:00,0,0,,0,Nuageux,15.0,34.9,3.0,1.0,entrant,2,1
2024-02-22 20:00:00,0,0,TR1581,320,Nuageux,103.4,179.2,15.4,5.7,entrant,2,1
2024-02-22 20:15:00,0,0,,0,Nuageux,76.6,139.9,11.0,4.3,neutre,1,1
2024-02-22 20:30:00,0,0,,0,Nuageux,57.0,99.5,7.5,3.1,neutre,1,1
2024-02-22 20:45:00,0,0,,0,Nuageux,25.6,49.9,3.9,1.5,neutre,1,1
2024-02-22 21:00:00,0,0,,0,Nuageux,9.1,21.3,2.5,0.6,neutre,1,1
2024-02-22 21:15:00,0,0,,0,Nuageux,9.0,20.9,2.5,0.6,neutre,1,1
2024-02-22 21:30:00,0,0,,0,Nuageux,8.5,19.7,2.4,0.6,neutre,1,1
2024-02-22 21:45:00,0,0,,0,Nuageux,8.3,19.5,2.4,0.6,neutre,1,1
2024-02-22 22:00:00,0,0,TR1582,420,Nuageux,125.2,272.6,24.4,8.0,neutre,1,1
2024-02-22 22:15:00,0,0,,0,Nuageux,92.9,174.5,14.4,5.3,neutre,1,1
2024-02-22 22:30:00,0,0,,0,Nuageux,62.4,123.9,9.2,3.7,neutre,1,1
2024-02-22 22:45:00,0,0,,0,Nuageux,29.4,64.8,4.6,1.9,neutre,1,1
2024-02-22 23:00:00,0,0,,0,Nuageux,8.9,2.2,2.1,0.2,neutre,1,1
2024-02-22 23:15:00,0,0,,0,Nuageux,9.5,2.4,2.1,0.2,neutre,1,1
2024-02-22 23:30:00,0,0,,0,Nuageux,8.2,2.1,2.1,0.2,neutre,1,1
2024-02-22 23:45:00,0,0,,0,Nuageux,8.0,2.0,2.1,0.2,neutre,1,1
2024-02-23 00:00:00,0,0,,0,Soleil,7.0,1.8,2.1,0.2,neutre,1,0
2024-02-23 00:15:00,0,0,,0,Soleil,6.6,1.6,2.1,0.2,neutre,1,0
2024-02-23 00:30:00,0,0,,0,Soleil,6.7,1.7,2.1,0.2,neutre,1,0
2024-02-23 00:45:00,0,0,,0,Soleil,8.4,2.1,2.1,0.2,neutre,1,0
2024-02-23 01:00:00,0,0,,0,Soleil,6.6,1.6,2.1,0.2,neutre,1,0
2024-02-23 01:15:00,0,0,,0,Soleil,8.5,2.1,2.1,0.2,neutre,1,0
